cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
23.39,Poco nuboso,6,Este,85.79,20221101T12,20,393,16.7422,-96.6804,3,Oaxaca,Santa Lucía Ocotlán,0.23,0.0,16.4,29.23,13.41,5.72
89.81,Cielo cubierto,6,Este,89.05,20221029T12,20,396,18.1082,-96.8194,0,Oaxaca,Santa María la Asunción,7.91,95.0,10.71,21.66,16.54,4.2
59.77,Cielo nublado,6,Sureste,127.41,20221030T12,20,396,18.1082,-96.8194,1,Oaxaca,Santa María la Asunción,0.41,0.0,10.04,26.81,14.98,4.52
47.71,Medio nublado,6,Noreste,59.4,20221031T12,20,396,18.1082,-96.8194,2,Oaxaca,Santa María la Asunción,0.35,95.0,9.8,26.58,14.91,4.34
36.21,Medio nublado,6,Este,90.31,20221101T12,20,396,18.1082,-96.8194,3,Oaxaca,Santa María la Asunción,0.78,95.0,9.52,27.74,16.77,3.72
46.56,Medio nublado,6,Sur,172.73,20221029T12,20,403,16.9672,-96.7067,0,Oaxaca,Santa María Coyotepec,0.93,95.0,9.52,26.13,12.69,5.97
39.37,Medio nublado,6,Sureste,149.99,20221030T12,20,403,16.9672,-96.7067,1,Oaxaca,Santa María Coyotepec,0.0,20.0,11.86,27.24,12.3,5.83
34.02,Medio nublado,6,Sur,160.89,20221031T12,20,403,16.9672,-96.7067,2,Oaxaca,Santa María Coyotepec,0.29,40.0,11.98,27.63,13.24,5.03
24.77,Poco nuboso,6,Sureste,121.88,20221101T12,20,403,16.9672,-96.7067,3,Oaxaca,Santa María Coyotepec,0.04,20.0,13.65,28.28,11.89,6.27
46.88,Medio nublado,6,Sureste,146.64,20221029T12,20,409,17.0467,-96.6366,0,Oaxaca,Santa María del Tule,1.42,95.0,10.21,25.4,12.08,5.93
41.15,Medio nublado,6,Sureste,129.46,20221030T12,20,409,17.0467,-96.6366,1,Oaxaca,Santa María del Tule,0.12,80.0,12.21,26.53,11.63,6.27
40.61,Medio nublado,6,Sureste,157.17,20221031T12,20,409,17.0467,-96.6366,2,Oaxaca,Santa María del Tule,0.8,80.0,11.83,26.78,12.96,5.35
21.45,Poco nuboso,6,Sureste,127.07,20221101T12,20,409,17.0467,-96.6366,3,Oaxaca,Santa María del Tule,0.22,80.0,12.68,27.63,11.04,6.94
43.95,Medio nublado,6,Este,112.49,20221029T12,20,411,17.0009,-96.6028,0,Oaxaca,Santa María Guelacé,1.1,95.0,9.46,25.29,12.14,5.79
41.35,Medio nublado,6,Sureste,114.25,20221030T12,20,411,17.0009,-96.6028,1,Oaxaca,Santa María Guelacé,0.08,95.0,12.79,26.59,11.82,6.59
41.41,Medio nublado,6,Sureste,153.74,20221031T12,20,411,17.0009,-96.6028,2,Oaxaca,Santa María Guelacé,0.81,95.0,13.36,26.94,13.08,5.66
18.02,Poco nuboso,6,Este,111.02,20221101T12,20,411,17.0009,-96.6028,3,Oaxaca,Santa María Guelacé,0.18,95.0,14.3,27.67,11.28,7.21
73.59,Cielo nublado,6,Este,94.55,20221029T12,20,434,18.1667,-96.9551,0,Oaxaca,Santa Marí Teopoxco,4.92,95.0,10.22,23.23,16.12,4.5
50.09,Cielo nublado,6,Sureste,128.91,20221030T12,20,434,18.1667,-96.9551,1,Oaxaca,Santa Marí Teopoxco,0.29,0.0,10.59,27.8,14.66,4.91
26.53,Medio nublado,6,Sureste,117.7,20221031T12,20,434,18.1667,-96.9551,2,Oaxaca,Santa Marí Teopoxco,0.24,40.0,10.39,27.89,13.94,4.51
19.78,Poco nuboso,6,Sureste,115.18,20221101T12,20,434,18.1667,-96.9551,3,Oaxaca,Santa Marí Teopoxco,0.42,20.0,10.39,28.48,15.23,4.64
86.41,Cielo cubierto,6,Este,86.17,20221029T12,20,436,17.7129,-97.0667,0,Oaxaca,Santa Marí Texcatitlán,1.96,95.0,8.34,22.9,14.65,4.74
57.35,Cielo nublado,6,Este,92.46,20221030T12,20,436,17.7129,-97.0667,1,Oaxaca,Santa Marí Texcatitlán,0.1,0.0,11.79,27.13,13.12,4.6
26.16,Medio nublado,6,Este,84.03,20221031T12,20,436,17.7129,-97.0667,2,Oaxaca,Santa Marí Texcatitlán,0.26,20.0,11.97,27.87,14.22,3.94
33.5,Medio nublado,6,Este,72.34,20221101T12,20,436,17.7129,-97.0667,3,Oaxaca,Santa Marí Texcatitlán,0.15,0.0,12.71,27.68,14.78,4.87
86.47,Cielo cubierto,6,Norte,10.4,20221029T12,20,442,17.2405,-96.2628,0,Oaxaca,Santa Marí Yalina,4.52,95.0,11.6,21.1,11.5,4.58
47.6,Medio nublado,6,Sureste,119.36,20221030T12,20,442,17.2405,-96.2628,1,Oaxaca,Santa Marí Yalina,0.27,95.0,9.4,24.5,11.5,4.36
55.63,Cielo nublado,6,Este,87.82,20221031T12,20,442,17.2405,-96.2628,2,Oaxaca,Santa Marí Yalina,0.83,95.0,11.1,25.1,11.9,3.17
41.45,Medio nublado,6,Noreste,44.4,20221101T12,20,442,17.2405,-96.2628,3,Oaxaca,Santa Marí Yalina,0.78,95.0,9.4,25.9,12.5,4.55
31.19,Medio nublado,6,Este,98.59,20221029T12,20,444,16.8768,-97.5053,0,Oaxaca,Santa Marí Yolotepec,3.2,95.0,12.09,26.94,12.64,7.1
37.05,Medio nublado,6,Sur,159.28,20221030T12,20,444,16.8768,-97.5053,1,Oaxaca,Santa Marí Yolotepec,2.11,95.0,11.65,26.49,13.17,5.69
19.25,Poco nuboso,6,Sureste,155.57,20221031T12,20,444,16.8768,-97.5053,2,Oaxaca,Santa Marí Yolotepec,1.27,95.0,11.84,26.31,13.27,5.18
22.56,Poco nuboso,6,Sureste,138.42,20221101T12,20,444,16.8768,-97.5053,3,Oaxaca,Santa Marí Yolotepec,2.12,95.0,14.55,26.06,12.25,6.44
68.13,Cielo nublado,6,Noreste,52.52,20221029T12,20,493,17.4603,-97.3197,0,Oaxaca,Santiago Tillo,0.35,95.0,14.58,22.92,10.61,7.99
45.5,Medio nublado,6,Este,74.13,20221030T12,20,493,17.4603,-97.3197,1,Oaxaca,Santiago Tillo,0.14,0.0,14.99,25.41,10.35,6.18
14.28,Poco nuboso,6,Este,87.72,20221031T12,20,493,17.4603,-97.3197,2,Oaxaca,Santiago Tillo,0.21,20.0,10.67,25.88,10.64,4.25
25.82,Medio nublado,6,Noreste,49.08,20221101T12,20,493,17.4603,-97.3197,3,Oaxaca,Santiago Tillo,0.04,0.0,13.96,25.84,9.42,7.18
74.45,Cielo nublado,6,Este,111.54,20221029T12,20,503,17.2206,-96.2421,0,Oaxaca,Santiago Zoochila,4.42,95.0,11.99,22.28,11.89,5.99
45.63,Medio nublado,6,Sureste,121.75,20221030T12,20,503,17.2206,-96.2421,1,Oaxaca,Santiago Zoochila,0.53,95.0,9.47,24.95,11.93,5.36
48.85,Medio nublado,6,Este,111.21,20221031T12,20,503,17.2206,-96.2421,2,Oaxaca,Santiago Zoochila,0.82,95.0,10.16,25.31,12.09,4.19
39.72,Medio nublado,6,Este,105.97,20221101T12,20,503,17.2206,-96.2421,3,Oaxaca,Santiago Zoochila,0.77,95.0,10.02,26.39,12.87,5.53
29.6,Medio nublado,6,Este,102.66,20221029T12,20,510,16.9139,-97.5319,0,Oaxaca,Santo Domingo Ixcatlán,3.5,95.0,11.96,27.17,12.91,7.01
35.73,Medio nublado,6,Sur,160.31,20221030T12,20,510,16.9139,-97.5319,1,Oaxaca,Santo Domingo Ixcatlán,2.03,95.0,11.4,26.59,13.46,5.62
18.09,Poco nuboso,6,Sureste,154.41,20221031T12,20,510,16.9139,-97.5319,2,Oaxaca,Santo Domingo Ixcatlán,2.14,95.0,11.17,26.39,13.37,5.07
22.75,Poco nuboso,6,Sureste,139.33,20221101T12,20,510,16.9139,-97.5319,3,Oaxaca,Santo Domingo Ixcatlán,2.47,95.0,14.4,26.04,12.49,6.34
24.64,Poco nuboso,6,Noreste,42.52,20221029T12,20,538,16.351,-96.5326,0,Oaxaca,Sitio de Xitlapehua,0.49,0.0,17.13,27.17,12.77,8.13
20.73,Poco nuboso,6,Sureste,125.77,20221030T12,20,538,16.351,-96.5326,1,Oaxaca,Sitio de Xitlapehua,0.42,0.0,11.73,26.69,12.06,5.56
27.36,Medio nublado,6,Sur,158.14,20221031T12,20,538,16.351,-96.5326,2,Oaxaca,Sitio de Xitlapehua,1.49,95.0,7.23,26.87,12.33,4.19
24.45,Poco nuboso,6,Sureste,126.91,20221101T12,20,538,16.351,-96.5326,3,Oaxaca,Sitio de Xitlapehua,0.75,95.0,10.13,27.55,12.7,5.65
52.13,Cielo nublado,6,Sur,173.56,20221029T12,20,539,17.1717,-96.8208,0,Oaxaca,Soledad Etla,0.97,95.0,11.83,24.47,12.12,6.62
43.56,Medio nublado,6,Sureste,156.1,20221030T12,20,539,17.1717,-96.8208,1,Oaxaca,Soledad Etla,0.21,0.0,9.39,27.06,11.41,4.86
35.23,Medio nublado,6,Sureste,154.17,20221031T12,20,539,17.1717,-96.8208,2,Oaxaca,Soledad Etla,0.68,20.0,8.83,27.15,12.3,4.22
27.05,Medio nublado,6,Sureste,142.05,20221101T12,20,539,17.1717,-96.8208,3,Oaxaca,Soledad Etla,0.23,20.0,9.97,27.71,10.9,6.12
41.78,Medio nublado,6,Noreste,51.46,20221029T12,20,542,16.567,-96.7536,0,Oaxaca,Taniche,0.25,0.0,12.16,27.5,13.99,6.88
35.14,Medio nublado,6,Este,84.67,20221030T12,20,542,16.567,-96.7536,1,Oaxaca,Taniche,0.09,0.0,15.22,28.11,13.18,5.16
13.44,Poco nuboso,6,Sureste,119.96,20221031T12,20,542,16.567,-96.7536,2,Oaxaca,Taniche,0.15,95.0,11.39,28.87,13.65,4.15
13.53,Poco nuboso,6,Este,90.62,20221101T12,20,542,16.567,-96.7536,3,Oaxaca,Taniche,0.22,95.0,13.82,29.37,15.56,5.3
47.65,Medio nublado,6,Sur,178.79,20221029T12,20,555,16.9212,-96.7653,0,Oaxaca,Trinidad Zaachila,0.87,95.0,10.23,26.61,13.05,6.08
39.21,Medio nublado,6,Sur,158.09,20221030T12,20,555,16.9212,-96.7653,1,Oaxaca,Trinidad Zaachila,0.01,0.0,12.38,27.67,12.57,5.39
30.51,Medio nublado,6,Sur,161.86,20221031T12,20,555,16.9212,-96.7653,2,Oaxaca,Trinidad Zaachila,0.36,80.0,11.86,28.16,13.34,4.67
28.36,Medio nublado,6,Sureste,116.21,20221101T12,20,555,16.9212,-96.7653,3,Oaxaca,Trinidad Zaachila,0.22,0.0,14.16,28.73,12.3,5.79
32.44,Medio nublado,6,Este,81.4,20221029T12,20,556,17.7726,-97.5058,0,Oaxaca,La Trinidad Vista Hermosa,0.46,95.0,20.6,24.2,11.4,10.02
35.81,Medio nublado,6,Este,84.07,20221030T12,20,556,17.7726,-97.5058,1,Oaxaca,La Trinidad Vista Hermosa,0.02,0.0,16.1,26.9,11.5,7.62
24.4,Poco nuboso,6,Este,72.6,20221031T12,20,556,17.7726,-97.5058,2,Oaxaca,La Trinidad Vista Hermosa,0.13,0.0,15.1,27.5,11.9,5.18
1.23,Despejado,6,Este,69.46,20221101T12,20,556,17.7726,-97.5058,3,Oaxaca,La Trinidad Vista Hermosa,0.0,0.0,17.1,27.6,9.5,7.89
61.39,Cielo nublado,6,Noreste,53.34,20221029T12,20,562,17.3851,-97.355,0,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.33,95.0,13.43,23.27,10.68,7.99
43.23,Medio nublado,6,Este,76.36,20221030T12,20,562,17.3851,-97.355,1,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.15,0.0,14.31,25.71,10.56,6.11
16.38,Poco nuboso,6,Este,89.22,20221031T12,20,562,17.3851,-97.355,2,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.07,80.0,10.84,26.03,10.98,4.13
20.04,Poco nuboso,6,Noreste,52.84,20221101T12,20,562,17.3851,-97.355,3,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.09,0.0,14.0,26.0,9.46,6.92
86.01,Cielo cubierto,6,Este,109.52,20221029T12,21,29,20.064,-97.6066,0,Puebla,Caxhuacan,1.09,95.0,8.12,18.76,12.4,2.84
82.11,Cielo cubierto,6,Sureste,121.85,20221030T12,21,29,20.064,-97.6066,1,Puebla,Caxhuacan,1.71,95.0,7.89,20.56,12.5,2.74
78.23,Cielo nublado,6,Sureste,152.44,20221031T12,21,29,20.064,-97.6066,2,Puebla,Caxhuacan,2.9,95.0,10.34,22.26,13.92,3.44
65.57,Cielo nublado,6,Sureste,149.09,20221101T12,21,29,20.064,-97.6066,3,Puebla,Caxhuacan,3.57,95.0,9.06,23.16,14.8,3.06
91.72,Cielo cubierto,6,Este,73.64,20221029T12,21,30,20.0621,-97.7323,0,Puebla,Coatepec,0.94,95.0,7.79,17.98,12.39,2.77
79.34,Cielo nublado,6,Este,111.09,20221030T12,21,30,20.0621,-97.7323,1,Puebla,Coatepec,0.88,95.0,8.05,20.27,12.18,3.07
71.42,Cielo nublado,6,Sureste,126.52,20221031T12,21,30,20.0621,-97.7323,2,Puebla,Coatepec,2.63,95.0,10.31,22.48,13.41,3.47
60.33,Cielo nublado,6,Sureste,153.85,20221101T12,21,30,20.0621,-97.7323,3,Puebla,Coatepec,2.39,95.0,9.86,23.6,14.77,3.21
51.37,Cielo nublado,6,Este,103.23,20221029T12,21,33,18.7832,-98.7205,0,Puebla,Cohuecan,1.34,95.0,11.66,23.72,13.51,5.94
37.59,Medio nublado,6,Sureste,130.93,20221030T12,21,33,18.7832,-98.7205,1,Puebla,Cohuecan,13.08,95.0,10.63,23.63,13.13,5.52
30.74,Medio nublado,6,Sureste,118.16,20221031T12,21,33,18.7832,-98.7205,2,Puebla,Cohuecan,4.63,95.0,12.91,23.45,13.45,5.76
23.68,Poco nuboso,6,Sureste,129.88,20221101T12,21,33,18.7832,-98.7205,3,Puebla,Cohuecan,3.56,95.0,10.39,22.59,14.28,5.8
49.51,Medio nublado,6,Este,104.96,20221029T12,21,38,18.9169,-97.8253,0,Puebla,Cuapiaxtla de Madero,0.07,0.0,22.87,24.08,13.6,9.5
61.27,Cielo nublado,6,Sureste,129.26,20221030T12,21,38,18.9169,-97.8253,1,Puebla,Cuapiaxtla de Madero,4.53,95.0,20.86,24.29,13.73,8.2
21.19,Poco nuboso,6,Sureste,148.7,20221031T12,21,38,18.9169,-97.8253,2,Puebla,Cuapiaxtla de Madero,0.49,0.0,18.67,24.6,13.53,7.43
18.41,Poco nuboso,6,Sureste,124.32,20221101T12,21,38,18.9169,-97.8253,3,Puebla,Cuapiaxtla de Madero,0.1,0.0,14.75,25.2,12.2,7.52
50.47,Cielo nublado,6,Sur,177.3,20221029T12,21,60,19.142,-98.4575,0,Puebla,Domingo Arenas,0.73,95.0,14.47,17.32,7.84,6.11
53.13,Cielo nublado,6,Sur,183.75,20221030T12,21,60,19.142,-98.4575,1,Puebla,Domingo Arenas,14.0,95.0,15.42,17.68,7.67,5.95
29.54,Medio nublado,6,Sur,190.47,20221031T12,21,60,19.142,-98.4575,2,Puebla,Domingo Arenas,6.39,95.0,15.83,16.52,7.52,6.99
25.53,Medio nublado,6,Suroeste,203.96,20221101T12,21,60,19.142,-98.4575,3,Puebla,Domingo Arenas,2.99,95.0,15.24,17.12,8.57,6.05
87.74,Cielo cubierto,6,Este,100.65,20221029T12,21,80,20.014,-97.6241,0,Puebla,Atlequizayan,1.17,95.0,8.38,18.03,11.7,2.84
79.5,Cielo nublado,6,Este,108.34,20221030T12,21,80,20.014,-97.6241,1,Puebla,Atlequizayan,3.47,95.0,8.25,20.14,11.43,2.88
76.37,Cielo nublado,6,Sureste,150.7,20221031T12,21,80,20.014,-97.6241,2,Puebla,Atlequizayan,4.18,95.0,10.31,21.64,12.81,3.59
65.11,Cielo nublado,6,Sureste,139.67,20221101T12,21,80,20.014,-97.6241,3,Puebla,Atlequizayan,4.36,95.0,9.42,22.32,13.59,3.18
49.59,Medio nublado,6,Sureste,148.16,20221029T12,21,90,19.1107,-98.329,0,Puebla,Juan C. Bonilla,0.36,20.0,16.49,20.61,10.54,5.98
52.78,Cielo nublado,6,Sur,161.32,20221030T12,21,90,19.1107,-98.329,1,Puebla,Juan C. Bonilla,14.15,95.0,16.94,20.47,10.59,5.83
26.78,Medio nublado,6,Sur,163.75,20221031T12,21,90,19.1107,-98.329,2,Puebla,Juan C. Bonilla,4.09,95.0,16.57,19.88,10.32,6.98
29.06,Medio nublado,6,Sur,173.58,20221101T12,21,90,19.1107,-98.329,3,Puebla,Juan C. Bonilla,2.56,95.0,15.68,20.44,11.26,6.47
94.38,Cielo cubierto,6,Este,99.7,20221029T12,21,91,20.2121,-98.0021,0,Puebla,Juan Galindo,0.67,95.0,8.17,18.5,12.58,3.17
63.89,Cielo nublado,6,Sureste,132.88,20221030T12,21,91,20.2121,-98.0021,1,Puebla,Juan Galindo,1.03,95.0,10.36,21.25,12.71,3.41
64.85,Cielo nublado,6,Sureste,136.32,20221031T12,21,91,20.2121,-98.0021,2,Puebla,Juan Galindo,5.97,95.0,10.87,22.86,13.25,3.83
63.95,Cielo nublado,6,Sureste,126.15,20221101T12,21,91,20.2121,-98.0021,3,Puebla,Juan Galindo,4.25,95.0,10.81,24.52,14.18,3.16
50.8,Cielo nublado,6,Sureste,154.23,20221029T12,21,117,19.2254,-97.8046,0,Puebla,Rafael Lara Grajales,0.32,0.0,24.98,22.76,10.54,7.11
72.05,Cielo nublado,6,Sur,176.17,20221030T12,21,117,19.2254,-97.8046,1,Puebla,Rafael Lara Grajales,5.53,95.0,24.59,23.96,10.72,8.36
24.88,Poco nuboso,6,Sur,190.55,20221031T12,21,117,19.2254,-97.8046,2,Puebla,Rafael Lara Grajales,2.66,95.0,19.53,22.5,9.56,7.9
22.83,Poco nuboso,6,Este,99.02,20221101T12,21,117,19.2254,-97.8046,3,Puebla,Rafael Lara Grajales,0.8,0.0,19.91,23.94,8.42,6.56
50.14,Cielo nublado,6,Sur,163.97,20221029T12,21,126,19.0144,-98.401,0,Puebla,San Jerónimo Tecuanipan,0.49,80.0,17.01,20.06,10.58,6.1
54.12,Cielo nublado,6,Sur,173.88,20221030T12,21,126,19.0144,-98.401,1,Puebla,San Jerónimo Tecuanipan,18.51,95.0,14.91,19.52,10.47,5.87
28.16,Medio nublado,6,Sur,181.7,20221031T12,21,126,19.0144,-98.401,2,Puebla,San Jerónimo Tecuanipan,3.19,95.0,15.05,19.02,10.5,6.95
25.76,Medio nublado,6,Sur,200.81,20221101T12,21,126,19.0144,-98.401,3,Puebla,San Jerónimo Tecuanipan,3.13,95.0,15.86,19.38,11.25,6.66
48.84,Medio nublado,6,Sureste,127.76,20221029T12,21,136,19.1683,-98.3097,0,Puebla,San Miguel Xoxtla,0.26,0.0,18.03,22.36,11.48,5.97
51.2,Cielo nublado,6,Sureste,149.88,20221030T12,21,136,19.1683,-98.3097,1,Puebla,San Miguel Xoxtla,12.19,95.0,19.0,22.56,11.47,5.95
25.17,Medio nublado,6,Sureste,146.35,20221031T12,21,136,19.1683,-98.3097,2,Puebla,San Miguel Xoxtla,4.13,95.0,19.11,21.64,11.12,7.19
33.17,Medio nublado,6,Sureste,143.99,20221101T12,21,136,19.1683,-98.3097,3,Puebla,San Miguel Xoxtla,2.25,95.0,15.39,22.33,12.18,6.48
45.6,Medio nublado,6,Este,102.73,20221029T12,21,201,18.65,-98.3435,0,Puebla,Xochiltepec,0.0,0.0,10.22,28.6,16.96,6.23
34.27,Medio nublado,6,Sureste,139.87,20221030T12,21,201,18.65,-98.3435,1,Puebla,Xochiltepec,11.24,95.0,10.05,28.52,17.09,5.44
16.15,Poco nuboso,6,Sur,194.64,20221031T12,21,201,18.65,-98.3435,2,Puebla,Xochiltepec,1.65,80.0,10.42,28.09,17.51,5.13
11.9,Poco nuboso,6,Sureste,145.18,20221101T12,21,201,18.65,-98.3435,3,Puebla,Xochiltepec,1.05,80.0,14.04,28.09,17.54,5.9
54.87,Cielo nublado,6,Sureste,156.49,20221029T12,29,1,19.3503,-98.1696,0,Tlaxcala,Amaxac de Guerrero,0.25,20.0,18.96,23.66,10.7,6.13
52.92,Cielo nublado,6,Sur,175.86,20221030T12,29,1,19.3503,-98.1696,1,Tlaxcala,Amaxac de Guerrero,7.16,95.0,17.64,24.61,10.72,6.08
30.14,Medio nublado,6,Sur,170.8,20221031T12,29,1,19.3503,-98.1696,2,Tlaxcala,Amaxac de Guerrero,7.58,95.0,17.92,23.02,10.32,7.34
47.26,Medio nublado,6,Este,111.36,20221101T12,29,1,19.3503,-98.1696,3,Tlaxcala,Amaxac de Guerrero,1.53,95.0,12.62,24.25,10.13,6.35
54.87,Cielo nublado,6,Sureste,156.49,20221029T12,29,18,19.3345,-98.1679,0,Tlaxcala,Contla de Juan Cuamatzi,0.25,20.0,18.96,23.66,10.7,6.13
52.92,Cielo nublado,6,Sur,175.86,20221030T12,29,18,19.3345,-98.1679,1,Tlaxcala,Contla de Juan Cuamatzi,7.16,95.0,17.64,24.61,10.72,6.08
30.14,Medio nublado,6,Sur,170.8,20221031T12,29,18,19.3345,-98.1679,2,Tlaxcala,Contla de Juan Cuamatzi,7.58,95.0,17.92,23.02,10.32,7.34
47.26,Medio nublado,6,Este,111.36,20221101T12,29,18,19.3345,-98.1679,3,Tlaxcala,Contla de Juan Cuamatzi,1.53,95.0,12.62,24.25,10.13,6.35
50.73,Cielo nublado,6,Sureste,126.46,20221029T12,29,22,19.2247,-98.2008,0,Tlaxcala,Acuamanala de Miguel Hidalgo,0.12,0.0,20.24,23.99,12.27,6.12
55.48,Cielo nublado,6,Sureste,153.15,20221030T12,29,22,19.2247,-98.2008,1,Tlaxcala,Acuamanala de Miguel Hidalgo,8.34,95.0,19.38,24.1,12.23,6.35
26.41,Medio nublado,6,Sureste,148.1,20221031T12,29,22,19.2247,-98.2008,2,Tlaxcala,Acuamanala de Miguel Hidalgo,3.13,95.0,18.89,23.22,11.81,7.28
38.54,Medio nublado,6,Sureste,122.47,20221101T12,29,22,19.2247,-98.2008,3,Tlaxcala,Acuamanala de Miguel Hidalgo,1.66,95.0,14.55,24.25,12.21,6.46
47.42,Medio nublado,6,Sur,196.3,20221029T12,29,29,19.2456,-98.236,0,Tlaxcala,Tepeyanco,0.15,0.0,24.9,24.5,11.8,6.2
49.42,Medio nublado,6,Sureste,151.44,20221030T12,29,29,19.2456,-98.236,1,Tlaxcala,Tepeyanco,7.47,95.0,23.0,25.3,11.8,6.42
25.3,Medio nublado,6,Sur,188.1,20221031T12,29,29,19.2456,-98.236,2,Tlaxcala,Tepeyanco,4.26,95.0,24.9,23.9,11.5,8.1
41.5,Medio nublado,6,Este,111.66,20221101T12,29,29,19.2456,-98.236,3,Tlaxcala,Tepeyanco,0.76,95.0,17.4,24.7,12.6,6.55
48.93,Medio nublado,6,Sureste,119.1,20221029T12,29,42,19.175,-98.2337,0,Tlaxcala,Xicohtzinco,0.12,0.0,20.95,23.96,12.12,6.06
51.94,Cielo nublado,6,Sureste,148.93,20221030T12,29,42,19.175,-98.2337,1,Tlaxcala,Xicohtzinco,9.93,95.0,20.48,24.33,12.07,6.22
25.29,Medio nublado,6,Sureste,141.86,20221031T12,29,42,19.175,-98.2337,2,Tlaxcala,Xicohtzinco,3.48,95.0,20.88,23.22,11.74,7.48
37.73,Medio nublado,6,Sureste,123.89,20221101T12,29,42,19.175,-98.2337,3,Tlaxcala,Xicohtzinco,0.95,95.0,15.69,24.0,12.51,6.52
67.42,Cielo nublado,6,Sur,176.34,20221029T12,29,47,19.5388,-97.9832,0,Tlaxcala,Lázaro Cárdenas,0.48,0.0,15.26,21.74,8.71,6.71
58.39,Cielo nublado,6,Sur,187.3,20221030T12,29,47,19.5388,-97.9832,1,Tlaxcala,Lázaro Cárdenas,8.71,95.0,10.6,23.98,8.72,5.24
31.34,Medio nublado,6,Sur,201.34,20221031T12,29,47,19.5388,-97.9832,2,Tlaxcala,Lázaro Cárdenas,10.62,95.0,10.85,20.88,8.32,6.56
60.58,Cielo nublado,6,Este,106.34,20221101T12,29,47,19.5388,-97.9832,3,Tlaxcala,Lázaro Cárdenas,3.16,95.0,15.45,22.6,7.26,6.85
51.62,Cielo nublado,6,Sureste,136.14,20221029T12,29,48,19.2774,-98.195,0,Tlaxcala,La Magdalena Tlaltelulco,0.17,0.0,21.91,24.51,11.65,6.06
52.17,Cielo nublado,6,Sur,164.55,20221030T12,29,48,19.2774,-98.195,1,Tlaxcala,La Magdalena Tlaltelulco,7.13,95.0,20.2,25.16,11.66,6.29
28.22,Medio nublado,6,Sureste,155.99,20221031T12,29,48,19.2774,-98.195,2,Tlaxcala,La Magdalena Tlaltelulco,6.17,95.0,20.87,23.78,11.26,7.62
43.88,Medio nublado,6,Este,111.26,20221101T12,29,48,19.2774,-98.195,3,Tlaxcala,La Magdalena Tlaltelulco,2.02,95.0,14.79,24.93,11.58,6.36
47.72,Medio nublado,6,Sureste,126.32,20221029T12,29,49,19.2784,-98.2846,0,Tlaxcala,San Damián Texóloc,0.3,0.0,22.71,23.82,11.19,6.24
47.07,Medio nublado,6,Sur,158.34,20221030T12,29,49,19.2784,-98.2846,1,Tlaxcala,San Damián Texóloc,6.55,95.0,21.72,24.75,11.08,6.33
26.97,Medio nublado,6,Sureste,148.12,20221031T12,29,49,19.2784,-98.2846,2,Tlaxcala,San Damián Texóloc,6.0,95.0,23.73,23.16,10.78,7.93
39.84,Medio nublado,6,Sureste,119.13,20221101T12,29,49,19.2784,-98.2846,3,Tlaxcala,San Damián Texóloc,1.9,95.0,15.88,24.01,11.92,6.43
47.42,Medio nublado,6,Sur,196.3,20221029T12,29,53,19.2379,-98.2503,0,Tlaxcala,San Juan Huactzinco,0.15,0.0,24.9,24.5,11.8,6.2
49.42,Medio nublado,6,Sureste,151.44,20221030T12,29,53,19.2379,-98.2503,1,Tlaxcala,San Juan Huactzinco,7.47,95.0,23.0,25.3,11.8,6.42
25.3,Medio nublado,6,Sur,188.1,20221031T12,29,53,19.2379,-98.2503,2,Tlaxcala,San Juan Huactzinco,4.26,95.0,24.9,23.9,11.5,8.1
41.5,Medio nublado,6,Este,111.66,20221101T12,29,53,19.2379,-98.2503,3,Tlaxcala,San Juan Huactzinco,0.76,95.0,17.4,24.7,12.6,6.55
47.42,Medio nublado,6,Sur,196.3,20221029T12,29,54,19.2252,-98.2489,0,Tlaxcala,San Lorenzo Axocomanitla,0.15,0.0,24.9,24.5,11.8,6.2
49.42,Medio nublado,6,Sureste,151.44,20221030T12,29,54,19.2252,-98.2489,1,Tlaxcala,San Lorenzo Axocomanitla,7.47,95.0,23.0,25.3,11.8,6.42
25.3,Medio nublado,6,Sur,188.1,20221031T12,29,54,19.2252,-98.2489,2,Tlaxcala,San Lorenzo Axocomanitla,4.26,95.0,24.9,23.9,11.5,8.1
41.5,Medio nublado,6,Este,111.66,20221101T12,29,54,19.2252,-98.2489,3,Tlaxcala,San Lorenzo Axocomanitla,0.76,95.0,17.4,24.7,12.6,6.55
48.62,Medio nublado,6,Sureste,140.24,20221029T12,29,56,19.2998,-98.3342,0,Tlaxcala,Santa Ana Nopalucan,0.49,20.0,20.14,22.06,10.14,6.2
47.21,Medio nublado,6,Sur,168.83,20221030T12,29,56,19.2998,-98.3342,1,Tlaxcala,Santa Ana Nopalucan,6.31,95.0,19.8,23.0,9.97,6.22
27.54,Medio nublado,6,Sureste,156.39,20221031T12,29,56,19.2998,-98.3342,2,Tlaxcala,Santa Ana Nopalucan,7.55,95.0,21.52,21.59,9.78,7.54
35.39,Medio nublado,6,Sureste,135.98,20221101T12,29,56,19.2998,-98.3342,3,Tlaxcala,Santa Ana Nopalucan,2.32,95.0,14.7,22.45,10.78,6.11
